source_gene,target_gene,ab_vs_aa_pval,ab_vs_aa_stat,ab_vs_bb_pval,ab_vs_bb_stat,ba_vs_aa_pval,ba_vs_aa_stat,ba_vs_bb_pval,ba_vs_bb_stat,ab_likelihood,ba_likelihood,ab_type,ba_type,ab_rank,ba_rank,ab_likelihood_abs,ba_likelihood_abs,ab_rank_abs,ba_rank_abs
Dll1,Notch1,0.8647184088611417,0.1703709599273644,0.01147942914515201,-2.5277554159633957,0.0013041503847798172,3.2150648889518765,0.8387623772215026,-0.20347680009645921,0.1703709599273644,0.20347680009645921,inconsistent,inconsistent,214.0,211.0,0.1703709599273644,0.20347680009645921,214.0,211.0
Jag1,Notch1,0.34507518635949697,0.9441848682426195,0.020479202212174634,2.317450535326787,0.05345371713955301,1.9312372683379306,0.001526515542326917,3.169594986737462,0.9441848682426195,1.9312372683379306,positive,positive,93.0,24.0,0.9441848682426195,1.9312372683379306,93.0,24.0
Wnt5a,Fzd2,0.33948842595493467,0.9551765430766429,0.046925562178887624,1.9869714371835445,0.7374394625166354,-0.33524608243771703,0.4869935127130559,0.6950985989872331,0.9551765430766429,0.33524608243771703,positive,inconsistent,92.0,184.5,0.9551765430766429,0.33524608243771703,92.0,184.5
Igf2,Igf2r,0.6546143103394271,0.4473611657447568,0.9705873564196961,-0.036871634916808047,0.35527817094907843,-0.9243998535413771,0.13199670418289036,-1.5062745671570101,0.036871634916808047,0.9243998535413771,inconsistent,negative,237.0,106.0,0.036871634916808047,0.9243998535413771,237.0,106.0
Igf2,Igf1r,0.6625686708085896,0.4363694909107333,0.7942215441341592,0.2608326766337162,0.2928439261735435,-1.0519032816160498,0.26925344151326147,-1.1047834313962115,0.2608326766337162,1.0519032816160498,positive,negative,198.0,95.0,0.2608326766337162,1.0519032816160498,198.0,95.0
Wnt5a,Fzd5,0.5705984018017872,-0.567170421435613,0.06269691801531099,-1.8613347552447912,0.47087637192393605,-0.7210538691119422,0.02450169953017253,-2.2491697299252906,0.567170421435613,0.7210538691119422,negative,negative,150.0,125.0,0.567170421435613,0.7210538691119422,150.0,125.0
Tgfa,Egfr,0.7868562317593895,-0.27039520091697833,0.7153954560316891,0.36461950084399064,0.1976678987532321,1.2882242905475554,0.05642150544194413,1.9077657029178088,0.27039520091697833,1.2882242905475554,inconsistent,positive,195.5,75.0,0.27039520091697833,1.2882242905475554,195.5,75.0
Hbegf,Egfr,0.9763242388283517,0.029677522051863473,0.8623108947408757,0.1734332457198008,0.8483257037073026,0.19125514211200906,0.7774202059609719,0.282682534362195,0.029677522051863473,0.19125514211200906,positive,positive,239.0,214.0,0.029677522051863473,0.19125514211200906,239.0,214.0
Jag1,Notch2,0.5735889562095435,0.5627737515020037,0.6085767972074574,0.5121060405112229,0.2678787356450607,-1.1079608232695697,0.18574161247559973,-1.3232820086809998,0.5121060405112229,1.1079608232695697,positive,negative,156.0,90.0,0.5121060405112229,1.1079608232695697,156.0,90.0
Dll3,Notch1,0.3967398155472486,0.8474581297032125,4.6285429054830606e-05,-4.073632850253274,0.0003266686373672566,3.593178503242285,0.4149161651940918,-0.8152728164938667,0.8474581297032125,0.8152728164938667,inconsistent,inconsistent,106.0,117.0,0.8474581297032125,0.8152728164938667,106.0,117.0
Wnt5a,Fzd4,0.060616993622405975,1.876278894167813,0.6532241298968394,0.44928769954184616,0.09852461786258117,1.6520487275537334,0.8196012363401636,0.2280578900409979,0.44928769954184616,0.2280578900409979,positive,positive,165.0,207.0,0.44928769954184616,0.2280578900409979,165.0,207.0
Pdgfc,Pdgfra,0.0069661910143427675,2.6984561717527713,0.1258050705113755,1.5308556571015488,0.9728179883430189,-0.03407419198547288,0.5488358625632488,-0.5995054714251382,1.5308556571015488,0.03407419198547288,positive,negative,46.0,238.0,1.5308556571015488,0.03407419198547288,46.0,238.0
Pdgfa,Pdgfra,0.03909957888713256,2.0631373663462127,0.07450582020262052,-1.7834946370870854,0.7978689708785254,0.25610602363274776,0.0027586032167365173,-2.9934305088016013,1.7834946370870854,0.25610602363274776,inconsistent,inconsistent,38.0,201.0,1.7834946370870854,0.25610602363274776,38.0,201.0
Fgf3,Fgfr2,0.2561910036669377,-1.1354400103546285,0.8515905336648091,0.18708940680010008,0.07551004363732951,-1.7773538206616015,0.7235677909278793,-0.35369457197975124,0.18708940680010008,0.35369457197975124,inconsistent,negative,212.0,181.0,0.18708940680010008,0.35369457197975124,212.0,181.0
Fgf8,Fgfr2,0.9675596185939124,0.040669196885886987,0.5397694711393419,-0.6131616325054374,0.45679396828625674,0.7441363862633916,0.9054269940245017,0.11880860139860369,0.040669196885886987,0.11880860139860369,inconsistent,positive,235.0,227.0,0.040669196885886987,0.11880860139860369,235.0,227.0
Fgf10,Fgfr2,0.19199100095241095,-1.3047118027985904,0.377675147008788,0.8821880057873331,0.48244968252892695,-0.7023680218941022,0.19734886139819252,1.2891416059802516,0.8821880057873331,0.7023680218941022,inconsistent,inconsistent,100.0,130.0,0.8821880057873331,0.7023680218941022,100.0,130.0
Vegfb,Flt1,0.2516165786343445,-1.146431685188652,0.003382948380761824,2.9306121678322246,0.05622934373488694,-1.9092539186698836,0.005544553845427945,2.773566315408783,1.146431685188652,1.9092539186698836,inconsistent,inconsistent,76.0,28.0,1.146431685188652,1.9092539186698836,76.0,28.0
Efna1,Epha1,0.5491420242627433,-0.5990462784542813,4.846418265101472e-07,5.032295358090283,0.4634701724202287,-0.7331447114293681,9.040634844862048e-08,5.345021446829136,0.5990462784542813,0.7331447114293681,inconsistent,inconsistent,141.5,123.0,0.5990462784542813,0.7331447114293681,141.5,123.0
Efna2,Epha2,0.0007426084129861862,-3.373345006561815,5.776251006406636e-08,-5.425592797202902,0.9938609992186266,0.007694172383816456,0.011750103869030026,-2.519561719315216,3.373345006561815,0.007694172383816456,negative,inconsistent,1.0,242.0,3.373345006561815,0.007694172383816456,1.0,242.0
Efna5,Epha5,0.3246957593282993,-0.9848540651285064,0.5415767352100935,0.6104304002893776,0.5841139789559948,-0.5473854067343707,0.20898300589229168,1.2563668193875333,0.6104304002893776,0.5473854067343707,inconsistent,inconsistent,139.5,152.0,0.6104304002893776,0.5473854067343707,139.5,152.0
Efnb3,Ephb3,0.9903531386317106,-0.01209084231742586,0.028789907144071366,2.186351388955914,0.17744025354239934,-1.3486785021346845,0.14433305737696206,1.4598436194839925,0.01209084231742586,1.3486785021346845,inconsistent,inconsistent,243.0,71.0,0.01209084231742586,1.3486785021346845,243.0,71.0
Efna5,Epha7,0.24980285703950056,-1.1508283551222613,0.2716280900412468,-1.0993209669640918,0.5074599395324092,-0.6627979924916176,0.5130279805125196,-0.6541301157463353,1.0993209669640918,0.6541301157463353,negative,negative,81.0,134.0,1.0993209669640918,0.6541301157463353,81.0,134.0
Efna1,Epha4,0.7012679335857295,-0.38360945170742045,0.02062829867155304,2.3147193031107274,0.052375970165830656,-1.9400306082051493,0.1258050705113755,1.5308556571015488,0.38360945170742045,1.5308556571015488,inconsistent,inconsistent,175.0,52.0,0.38360945170742045,1.5308556571015488,175.0,52.0
Efna5,Epha4,0.7045298607004367,-0.37921278177381107,0.23105512222997815,1.1976453267422464,0.1795689240870837,-1.3420834972342706,0.8773616701343063,0.15431462020738182,0.37921278177381107,0.15431462020738182,inconsistent,inconsistent,176.0,221.0,0.37921278177381107,0.15431462020738182,176.0,221.0
Efna1,Epha2,0.004779026018075241,-2.821562929893835,7.400821624417716e-05,-3.9630179455028496,0.9798309468463156,-0.025280852118254073,0.2980614753029057,-1.0405994743188047,2.821562929893835,0.025280852118254073,negative,negative,7.0,239.0,2.821562929893835,0.025280852118254073,7.0,239.0
Efna1,Epha5,0.09050917176714979,-1.6927179244396204,0.2704389788801641,1.1020521991801515,0.27265487886125384,-1.0969691484355462,0.05912247858144228,1.8872814612973599,1.1020521991801515,1.0969691484355462,inconsistent,inconsistent,80.0,93.0,1.1020521991801515,1.0969691484355462,80.0,93.0
Efnb2,Ephb4,0.4688500460459437,-0.7243513715621492,0.46502069063016194,0.7306046177960113,0.4769842488632101,0.711161361761321,0.01319016327625184,2.4785932360743184,0.7243513715621492,0.711161361761321,inconsistent,positive,123.0,128.0,0.7243513715621492,0.711161361761321,123.0,128.0
Angpt1,Tek,0.26504080804071684,-1.1145558281699839,0.14812463042391882,-1.4461874584036933,0.16741602482675566,-1.3805543591533527,0.09817606127384722,-1.6537611068242422,1.1145558281699839,1.3805543591533527,negative,negative,78.0,64.0,1.1145558281699839,1.3805543591533527,78.0,64.0
Gas6,Axl,0.6810075404047042,-0.41108863879247926,0.11223851392198622,1.5882115336388056,0.03454097794805909,-2.113699070582721,0.7753271617755662,-0.28541376657825485,0.41108863879247926,0.28541376657825485,inconsistent,negative,169.0,196.0,0.41108863879247926,0.28541376657825485,169.0,196.0
Gas6,Mertk,0.3518562237968125,-0.9309948584417912,0.7826598575778119,0.2758544538220454,0.07007462300746452,-1.8114280126470743,0.5325707389876624,-0.6240865613696769,0.2758544538220454,0.6240865613696769,inconsistent,negative,192.0,139.0,0.2758544538220454,0.6240865613696769,192.0,139.0
Dll1,Notch2,0.5977767208536675,0.5276003920331285,0.3623660115412687,-0.9108659440559617,0.3816080132024816,-0.8749373167882714,0.015351933161462382,-2.4239685917531215,0.5276003920331285,0.8749373167882714,inconsistent,negative,153.0,110.0,0.5276003920331285,0.8749373167882714,153.0,110.0
Dll3,Notch2,0.32254048109138955,0.9892507350621158,0.12246439046742062,-1.544511818181848,0.8759685577129392,-0.15608178264313383,0.011933684276101003,-2.5140992548830967,0.9892507350621158,0.15608178264313383,inconsistent,negative,91.0,220.0,0.9892507350621158,0.15608178264313383,91.0,220.0
Fgf17,Fgfr2,0.8941939613922374,0.13299926549168445,0.24852246785694176,1.1539456112852888,0.47562320594439345,0.7133596967281257,0.11223851392198622,1.5882115336388056,0.13299926549168445,0.7133596967281257,positive,positive,220.0,127.0,0.13299926549168445,0.7133596967281257,220.0,127.0
Fgf18,Fgfr2,0.5389281622840003,0.6144346232219141,0.00032356121567434724,-3.595667212442799,0.009638391350650744,2.5885394234125365,0.11726396962078603,-1.566361675910327,0.6144346232219141,1.566361675910327,inconsistent,inconsistent,138.0,47.0,0.6144346232219141,1.566361675910327,138.0,47.0
Fgf9,Fgfr3,0.2873313614735046,-1.0639941239334756,0.0002483572101136451,-3.663948017844296,0.17013784581117042,1.371761019286134,0.11285724905351988,-1.5854803014227459,1.0639941239334756,1.371761019286134,negative,inconsistent,85.0,65.0,1.0639941239334756,1.371761019286134,85.0,65.0
Bdnf,Ntrk2,0.14772795059239668,-1.4476035756408963,0.004761687727155194,2.82272849529786,0.02308776737199724,-2.271979188192659,0.027230247540971093,2.2082012466843928,1.4476035756408963,2.2082012466843928,inconsistent,inconsistent,54.5,13.0,1.4476035756408963,2.2082012466843928,54.5,13.0
Ntf3,Ntrk3,0.264569841544237,1.115654995653386,0.5561426895282272,-0.5885805425608988,0.10355308095622247,1.6278670429188817,0.9967311971182821,-0.004096848324089783,0.5885805425608988,0.004096848324089783,inconsistent,inconsistent,145.0,243.0,0.5885805425608988,0.004096848324089783,145.0,243.0
Efna4,Epha4,0.45812486993439194,-0.7419380512965869,0.38286549581498597,0.8726286930311237,0.1795689240870837,-1.3420834972342706,0.8259769234899108,0.21986419339281835,0.7419380512965869,0.21986419339281835,inconsistent,inconsistent,119.5,209.0,0.7419380512965869,0.21986419339281835,119.5,209.0
Efnb1,Ephb1,0.6498603733493334,-0.4539561706451709,0.15914581461638266,1.4079502073788552,0.002253710611179791,-3.0545864363751334,0.09652183697723937,-1.6619548034724219,0.4539561706451709,1.6619548034724219,inconsistent,negative,163.0,41.0,0.4539561706451709,1.6619548034724219,163.0,41.0
Efnb2,Ephb2,0.854357884404249,0.1835609697281926,4.846418265101472e-07,5.032295358090283,0.6980115034050727,0.3880061216410299,5.203878050081879e-07,5.018639197009984,0.1835609697281926,0.3880061216410299,positive,positive,213.0,178.0,0.1835609697281926,0.3880061216410299,213.0,178.0
Efna1,Epha7,0.3009881780668837,-1.0343166018816121,0.14889199503003148,1.4434562261876334,0.16979581568028035,-1.3728601867695363,0.26925344151326147,1.1047834313962115,1.0343166018816121,1.1047834313962115,inconsistent,inconsistent,88.0,91.0,1.0343166018816121,1.1047834313962115,88.0,91.0
Efna2,Epha7,0.2382362646372742,-1.1794067096907226,0.0006968263209736889,-3.3908247962383102,0.8526335191567967,0.1857593046949973,0.025383651828160464,-2.235513568844991,1.1794067096907226,0.1857593046949973,negative,inconsistent,73.0,216.0,1.1794067096907226,0.1857593046949973,73.0,216.0
Efna3,Epha7,0.21624920776217404,-1.2365634188276449,0.4149161651940918,-0.8152728164938667,0.13125867754263168,-1.5091569547114279,0.25416573155567956,-1.1402894502049894,0.8152728164938667,1.1402894502049894,negative,negative,112.0,87.0,0.8152728164938667,1.1402894502049894,112.0,87.0
Efna4,Epha7,0.06401186515145506,-1.8520972095329613,0.5095153170378476,-0.659592580178455,0.5159454753806006,-0.6496079826907893,0.8408975269025575,0.20074556788039935,0.659592580178455,0.20074556788039935,negative,inconsistent,131.0,212.0,0.659592580178455,0.20074556788039935,131.0,212.0
Efna4,Epha2,0.0008982901108028291,-3.320584967358502,1.012103859203035e-07,-5.324537205208688,0.9868454645154524,-0.016487512251035265,0.0302171103485309,-2.167232763443495,3.320584967358502,0.016487512251035265,negative,negative,2.0,240.0,3.320584967358502,0.016487512251035265,2.0,240.0
Efna2,Epha5,0.23173784026309263,-1.1958942219417579,0.9901938108064582,0.012290544972269347,0.6665602413145191,-0.4308736534937216,0.3587790768757302,0.9176940245961113,0.012290544972269347,0.4308736534937216,inconsistent,inconsistent,242.0,170.0,0.012290544972269347,0.4308736534937216,242.0,170.0
Efna3,Epha5,0.18064035140639645,-1.3387859947840635,0.5415767352100935,0.6104304002893776,0.19843400338691475,-1.2860259555807505,0.346051805531818,0.94227511454065,0.6104304002893776,0.94227511454065,inconsistent,inconsistent,139.5,104.0,0.6104304002893776,0.94227511454065,139.5,104.0
Efna4,Epha5,0.17428256688631472,-1.3585710094853058,0.6532241298968394,0.44928769954184616,0.5826049127045242,-0.5495837417011754,0.1945158426578214,1.297335302628431,0.44928769954184616,0.5495837417011754,inconsistent,inconsistent,165.0,151.0,0.44928769954184616,0.5495837417011754,165.0,151.0
Efnb2,Ephb1,0.3882218829735973,-0.8628464744708455,0.006283700674821592,2.732597832167885,0.11172319328665438,-1.5904953484832018,0.08506192639514155,1.7220419122257387,0.8628464744708455,1.5904953484832018,inconsistent,inconsistent,103.0,46.0,0.8628464744708455,1.5904953484832018,103.0,46.0
Efnb1,Ephb2,0.6785913368155125,0.4143861412426863,2.7248888108303664e-07,5.141544646732677,0.6850418190013408,-0.4055928013754675,5.4639731538882886e-06,4.546136023631629,0.4143861412426863,0.4055928013754675,positive,inconsistent,168.0,176.0,0.4143861412426863,0.4055928013754675,168.0,176.0
Efnb1,Ephb3,0.11024556817905073,-1.5970903533836158,0.020037537848478473,2.3256442319749664,0.04145445087322152,-2.0389556817113608,0.021855522391664498,2.2928694453822485,1.5970903533836158,2.0389556817113608,inconsistent,inconsistent,43.0,18.5,1.5970903533836158,2.0389556817113608,43.0,18.5
Efnb2,Ephb3,0.1049593091094236,-1.6212720380184675,0.002532949414889678,3.01937721485417,0.18975412932778046,-1.3113068076990047,3.7876750627315074e-05,4.120063797926291,1.6212720380184675,1.3113068076990047,inconsistent,inconsistent,42.0,74.0,1.6212720380184675,1.3113068076990047,42.0,74.0
Cxcl12,Ackr3,0.7366105309711231,0.33634524992111936,0.08310156261289603,-1.7329668410899781,0.5765869193872397,0.5583770815683943,0.11223851392198622,-1.5882115336388056,0.33634524992111936,0.5583770815683943,inconsistent,inconsistent,186.0,148.0,0.33634524992111936,0.5583770815683943,186.0,148.0
Apln,Aplnr,0.9728179883430189,-0.03407419198547288,0.31947654710909634,0.9955341427538171,0.03626763692602962,2.0939140558814784,0.001204232256563682,3.2378757921389583,0.03407419198547288,2.0939140558814784,inconsistent,positive,238.0,16.0,0.03407419198547288,2.0939140558814784,238.0,16.0
Pros1,Axl,0.3166616984678676,1.0013415773795418,0.35806437778728073,-0.9190596407041413,0.005082184613958744,-2.8017779151925923,2.0252577007458884e-05,-4.262087873161404,0.9190596407041413,2.8017779151925923,inconsistent,negative,96.0,4.0,0.9190596407041413,2.8017779151925923,96.0,4.0
Cxcl12,Cxcr4,0.9649309482665389,0.04396669933609404,0.13411224052515636,-1.4980808705088304,0.3345102274801742,0.9650690504272641,0.5933720467422778,-0.5339558982397017,0.04396669933609404,0.5339558982397017,inconsistent,inconsistent,233.0,154.0,0.04396669933609404,0.5339558982397017,233.0,154.0
Edn1,Ednra,0.13638945333798602,-1.4893719400101855,0.00011311044799291251,3.860596737400605,0.06690492127003869,-1.832312194831719,0.0017726466801539528,3.125895271280504,1.4893719400101855,1.832312194831719,inconsistent,inconsistent,50.0,33.0,1.4893719400101855,1.832312194831719,50.0,33.0
Edn3,Ednrb,0.20346665847923484,1.27173677829652,4.349699462429662e-06,4.593932587412676,0.597013882805896,-0.5286995595165308,0.005544553845427945,2.773566315408783,1.27173677829652,0.5286995595165308,positive,inconsistent,66.0,156.0,1.27173677829652,0.5286995595165308,66.0,156.0
Vegfa,Flt1,0.44885434060364104,-0.7573263960642198,0.0018739928701104473,3.109507877984145,0.40042461858115996,-0.8408631248027985,0.0010939140070182127,3.2651881142995567,0.7573263960642198,0.8408631248027985,inconsistent,inconsistent,116.0,114.0,0.7573263960642198,0.8408631248027985,116.0,114.0
Wnt5a,Fzd6,0.7843207856019867,-0.2736927033671854,0.9662323622932576,-0.042334099348927755,0.5713453436726307,-0.5660712539522107,0.7847584968466732,-0.2731232216059855,0.042334099348927755,0.2731232216059855,negative,negative,234.0,197.0,0.042334099348927755,0.2731232216059855,234.0,197.0
Vegfa,Kdr,0.7168101211488255,-0.3627252695227758,0.06308335737514552,-1.8586035230287314,0.4722299363177518,-0.7188555341451375,0.014672795013464156,-2.4403559850494805,0.3627252695227758,0.7188555341451375,negative,negative,178.0,126.0,0.3627252695227758,0.7188555341451375,178.0,126.0
Vegfc,Kdr,0.6023630185775066,-0.5210053871327144,0.0012813570308815839,-3.220122782734569,0.608502612501072,0.5122120472654955,0.024156424922314255,-2.2546321943574106,0.5210053871327144,0.5122120472654955,negative,inconsistent,155.0,159.0,0.5210053871327144,0.5122120472654955,155.0,159.0
Ngf,Ngfr,0.9412934830707538,0.07364422138795751,0.3573505751424444,-0.9204252568121711,0.9885992740274787,-0.014289177284230561,0.29616334497291985,-1.0446963226428945,0.07364422138795751,0.014289177284230561,inconsistent,negative,229.0,241.0,0.07364422138795751,0.014289177284230561,229.0,241.0
Prok2,Prokr1,0.38340490326771837,0.8716398143380643,0.20069208051049492,-1.2795822932240422,0.12519243890161724,-1.5333386393462796,0.000122295642981776,-3.841478111888186,0.8716398143380643,1.5333386393462796,inconsistent,negative,102.0,51.0,0.8716398143380643,1.5333386393462796,102.0,51.0
Tnfsf12,Tnfrsf12a,0.013067654455402991,-2.4819201775225084,0.00017209311467140392,3.7568099131903305,0.060768002237698945,-1.8751797266844106,0.00013664371712841458,3.814165789727588,2.4819201775225084,1.8751797266844106,inconsistent,inconsistent,15.0,31.0,2.4819201775225084,1.8751797266844106,15.0,31.0
Gas6,Tyro3,0.6923261385696722,-0.39570029402484636,0.11535911075759231,1.5745553725585064,0.03454097794805909,-2.113699070582721,0.7503419151612923,-0.3181885531709731,0.39570029402484636,0.3181885531709731,inconsistent,negative,173.5,190.0,0.39570029402484636,0.3181885531709731,173.5,190.0
Pros1,Tyro3,0.24709943462653328,1.1574233600226755,0.3623660115412687,0.9108659440559617,0.05264368896066338,-1.9378322732383446,0.018218347640608173,-2.3611502507837447,0.9108659440559617,1.9378322732383446,positive,negative,98.0,23.0,0.9108659440559617,1.9378322732383446,98.0,23.0
Penk,Oprl1,0.19049760963648288,-1.3091084727322,0.08555781630507688,1.7193106800096787,0.7641216849188042,0.3000727229688418,0.0001647355436612993,3.76773484205457,1.3091084727322,0.3000727229688418,inconsistent,positive,62.0,194.0,1.3091084727322,0.3000727229688418,62.0,194.0
Nrxn2,Nlgn2,0.022561910811264536,-2.2807725280598783,0.07038246512980906,-1.809441343139654,0.26740430315279684,-1.1090599907529721,0.5895982134499109,-0.5394183626718214,1.809441343139654,0.5394183626718214,negative,negative,36.0,153.0,1.809441343139654,0.5394183626718214,36.0,153.0
Nrxn1,Nlgn2,0.22368853882972395,-1.2167784041264025,0.10212401672386776,1.6346424813118232,0.8148897437666526,0.23412267396470074,0.01489617245461135,2.434893520617361,1.2167784041264025,0.23412267396470074,inconsistent,positive,70.5,205.5,1.2167784041264025,0.23412267396470074,70.5,205.5
Nrxn1,Nlgn2,0.22368853882972395,-1.2167784041264025,0.10212401672386776,1.6346424813118232,0.8148897437666526,0.23412267396470074,0.01489617245461135,2.434893520617361,1.2167784041264025,0.23412267396470074,inconsistent,positive,70.5,205.5,1.2167784041264025,0.23412267396470074,70.5,205.5
Nrxn3,Nlgn2,0.0740754339033791,-1.7861471605288202,2.0627222835328407e-05,-4.257991024837314,0.17603161647458299,-1.353075172068294,7.9258712816752e-05,-3.9466305522064906,1.7861471605288202,1.353075172068294,negative,negative,37.0,69.0,1.7861471605288202,1.353075172068294,37.0,69.0
Sema4d,Plxnb1,0.2399906991683124,-1.175010039757113,0.008568396539265045,2.6288110079576104,0.34171613174438864,-0.9507798731430336,0.010533696718427113,2.557798970340054,1.175010039757113,0.9507798731430336,inconsistent,inconsistent,74.0,103.0,1.175010039757113,0.9507798731430336,74.0,103.0
Wnt5b,Fzd6,0.732470486964192,-0.3418410873381311,0.42912390518425614,-0.7906917265493281,0.4449140831871855,-0.7639214009646339,0.2593203814870785,-1.1279989052327202,0.3418410873381311,0.7639214009646339,negative,negative,181.0,120.0,0.3418410873381311,0.7639214009646339,181.0,120.0
Wnt5b,Fzd3,0.00016532226886053646,3.7668469656198567,0.003002481016480485,-2.9674838027490327,0.005977412622341546,2.7490178759892796,3.3648458082199928e-06,-4.647191615625843,2.9674838027490327,2.7490178759892796,inconsistent,inconsistent,5.0,6.0,2.9674838027490327,2.7490178759892796,5.0,6.0
Nrxn2,Nlgn3,0.3361643730888907,0.9617715479770571,0.9814783955975762,0.02321547383650877,0.24087132328094418,-1.1728117047903084,0.14966239087461156,-1.4407249939715736,0.02321547383650877,1.1728117047903084,positive,negative,241.0,82.5,0.02321547383650877,1.1728117047903084,241.0,82.5
Nrxn1,Nlgn3,0.8388646158687859,-0.2033459844294349,0.04119161432452863,2.041596081504742,0.6092720176718875,0.5111128797820932,0.012693687160974599,2.492249397154618,0.2033459844294349,0.5111128797820932,inconsistent,positive,208.5,160.5,0.2033459844294349,0.5111128797820932,208.5,160.5
Nrxn1,Nlgn3,0.8388646158687859,-0.2033459844294349,0.04119161432452863,2.041596081504742,0.6092720176718875,0.5111128797820932,0.012693687160974599,2.492249397154618,0.2033459844294349,0.5111128797820932,inconsistent,positive,208.5,160.5,0.2033459844294349,0.5111128797820932,208.5,160.5
Nrxn3,Nlgn3,0.6100418552148934,-0.5100137122986909,2.9307020016291005e-05,-4.178785290571578,0.06416983478207403,-1.8509980420495589,2.0938328685032214e-06,-4.744150359295968,0.5100137122986909,1.8509980420495589,negative,negative,157.0,32.0,0.5100137122986909,1.8509980420495589,157.0,32.0
Dll1,Notch3,0.059123942854591216,1.8872705690018365,0.04228836455162129,-2.0306711526405024,0.03181923649618176,2.1466740950847916,0.246289886541872,-1.1594080757174086,1.8872705690018365,1.1594080757174086,inconsistent,inconsistent,31.0,84.0,1.8872705690018365,1.1594080757174086,31.0,84.0
